UNITID,XF2A01,F2A01,XF2A19,F2A19,XF2A20,F2A20,XF2A02,F2A02,XF2A03,F2A03,XF2A03A,F2A03A,XF2A04,F2A04,XF2A05,F2A05,XF2A05A,F2A05A,XF2A05B,F2A05B,XF2A06,F2A06,XF2A11,F2A11,XF2A12,F2A12,XF2A13,F2A13,XF2A15,F2A15,XF2A16,F2A16,XF2A17,F2A17,XF2A18,F2A18,XF2B01,F2B01,XF2B02,F2B02,XF2B03,F2B03,XF2B04,F2B04,XF2B05,F2B05,XF2B06,F2B06,XF2B07,F2B07,XF2C01,F2C01,XF2C02,F2C02,XF2C03,F2C03,XF2C04,F2C04,XF2C05,F2C05,XF2C06,F2C06,XF2C07,F2C07,XF2C08,F2C08,XF2C09,F2C09,XF2C10,F2C10,XF2D01,F2D01,XF2D012,F2D012,XF2D013,F2D013,XF2D014,F2D014,XF2D02,F2D02,XF2D022,F2D022,XF2D023,F2D023,XF2D024,F2D024,XF2D03,F2D03,XF2D032,F2D032,XF2D033,F2D033,XF2D034,F2D034,XF2D04,F2D04,XF2D042,F2D042,XF2D043,F2D043,XF2D044,F2D044,XF2D05,F2D05,XF2D052,F2D052,XF2D053,F2D053,XF2D054,F2D054,XF2D06,F2D06,XF2D062,F2D062,XF2D063,F2D063,XF2D064,F2D064,XF2D07,F2D07,XF2D072,F2D072,XF2D073,F2D073,XF2D074,F2D074,XF2D08,F2D08,XF2D082,F2D082,XF2D083,F2D083,XF2D084,F2D084,XF2D08A,F2D08A,XF2D082A,F2D082A,XF2D083A,F2D083A,XF2D084A,F2D084A,XF2D08B,F2D08B,XF2D082B,F2D082B,XF2D083B,F2D083B,XF2D084B,F2D084B,XF2D09,F2D09,XF2D092,F2D092,XF2D093,F2D093,XF2D094,F2D094,XF2D10,F2D10,XF2D102,F2D102,XF2D103,F2D103,XF2D104,F2D104,XF2D11,F2D11,XF2D112,F2D112,XF2D12,F2D12,XF2D122,F2D122,XF2D13,F2D13,XF2D132,F2D132,XF2D14,F2D14,XF2D142,F2D142,XF2D143,F2D143,XF2D144,F2D144,XF2D15,F2D15,XF2D152,F2D152,XF2D153,F2D153,XF2D154,F2D154,XF2D16,F2D16,XF2D162,F2D162,XF2D163,F2D163,XF2D164,F2D164,XF2D17,F2D17,XF2D172,F2D172,XF2D173,F2D173,XF2D174,F2D174,XF2D18,F2D18,XF2D182,F2D182,XF2D183,F2D183,XF2D184,F2D184,XF2E011,F2E011,XF2E012,F2E012,XF2E021,F2E021,XF2E022,F2E022,XF2E031,F2E031,XF2E032,F2E032,XF2E041,F2E041,XF2E042,F2E042,XF2E051,F2E051,XF2E052,F2E052,XF2E061,F2E061,XF2E062,F2E062,XF2E071,F2E071,XF2E072,F2E072,XF2E081,F2E081,XF2E091,F2E091,XF2E092,F2E092,XF2E101,F2E101,XF2E102,F2E102,XF2E121,F2E121,XF2E122,F2E122,XF2E131,F2E131,XF2E132,F2E132,XF2E133,F2E133,XF2E134,F2E134,XF2E135,F2E135,XF2E136,F2E136,XF2E137,F2E137,F2FHA,XF2H01,F2H01,XF2H02,F2H02   
203146,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",783081,"R",91738,"Z",0,"Z",0,"R",78934,"R",0,"R",953753,"R",953753,"Z",0,"R",953753,"R",7678892,"R",7678892,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",874819,"R",874819,"R",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",477049,"R",468842,"R",8207,"Z",0,"R",1272289,"R",1272289,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",276685,"R",276685,"R",0,"R",0,"R",10579734,"R",10571527,"R",8207,"Z",0,"R",0,"R",13400,"R",-13400,"Z",0,"R",10579734,"R",10584927,"R",-5193,"R",0,"R",6447085,"R",2360756,"Z",0,"Z",0,"Z",0,"Z",0,"R",601070,"R",124810,"R",614583,"R",490561,"R",1417096,"R",862435,"A",,"A",,"Z",0,"A",,"A",,"A",,"A",,"R",0,"R",0,"R",9079834,"R",3838562,"R",860513,"R",3340303,"R",1014554,"R",25902,"R",0,-2,"A",,"A",
203368,"R",236749256,"R",191677514,"R",0,"R",456112259,"R",91967011,"R",68100875,"R",190244449,"R",173900799,"R",117180745,"R",56720054,"R",364145248,"R",19403317,"R",254939180,"R",74953063,"R",444356,"R",0,"R",349739916,"R",158062402,"R",120084646,"R",97609181,"R",0,"R",22475465,"R",341739636,"R",-69853,"R",364145248,"R",2886477,"R",627329,"Z",0,"Z",0,"R",6599916,"R",62421425,"R",72535147,"R",72535147,"R",0,"R",72535147,"R",50673665,"R",50673665,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",3792774,"R",3792774,"R",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",20989858,"R",1488716,"R",5316492,"R",14184650,"R",16716366,"R",17375,"R",2514341,"R",14184650,"R",4273492,"R",1471341,"R",2802151,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",20048181,"R",8347977,"R",11131717,"R",568487,"Z",0,"Z",0,"R",18998416,"R",18998416,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",5581752,"R",5581752,"R",0,"R",0,"R",120084646,"R",88883300,"R",16448209,"R",14753137,"R",0,"R",9784683,"R",-9799547,"R",14864,"R",120084646,"R",98667983,"R",6648662,"R",14768001,"R",35112351,"R",18801101,"R",7286135,"R",2780709,"Z",0,"Z",0,"R",10172196,"R",3576426,"R",14450639,"R",6189960,"R",11785275,"R",5061944,"R",14570632,"R",2450455,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",4231953,"R",2433253,"R",97609181,"R",41293848,"R",15122958,"R",9975087,"R",9930865,"R",2382174,"R",18904249, 1,"R",209273419,"R",225754829
203535,"R",559519216,"R",271714952,"R",0,"R",911808060,"R",298091236,"R",270037869,"R",295414125,"R",318302699,"R",203386270,"R",114916429,"R",613716824,"R",3237855,"R",334621080,"R",65642624,"R",23614309,"R",0,"R",427115868,"R",155400916,"R",217639342,"R",118759643,"R",-500042,"R",98379657,"R",515337167,"R",0,"R",613716824,"R",796812,"R",159375,"R",84315,"R",0,"R",5570301,"R",29218105,"R",35828908,"R",34907937,"R",0,"R",34907937,"R",57482942,"R",57482942,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1654447,"R",1654447,"R",0,"R",0,"R",71966,"R",71966,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",92452913,"R",5696645,"R",81315888,"R",5440380,"R",92452913,"R",5696645,"R",81315888,"R",5440380,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",37529283,"R",20782945,"R",16066447,"R",679891,"R",91633,"R",91633,"R",26876248,"R",26876248,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1479910,"R",1387903,"R",92007,"R",0,"R",217639342,"R",114044729,"R",97474342,"R",6120271,"R",0,"R",-30037579,"R",30037579,"R",0,"R",217639342,"R",84007150,"R",127511921,"R",6120271,"R",43974195,"R",21165727,"R",824565,"R",294648,"R",212161,"R",121017,"R",10798185,"R",3134722,"R",24041502,"R",7565739,"R",16398116,"R",7068274,"R",22510919,"R",2884175,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",118759643,"R",42234302,"R",14095146,"R",7037227,"R",11338116,"R",10264789,"R",33790063, 1,"R",238192748,"R",413864403
203544,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",847271,"R",0,"R",311018,"R",0,"R",241818,"R",916835,"R",2316942,"R",2249745,"R",67197,"R",2316942,"R",14451876,"R",14451876,"Z",0,"Z",0,"R",0,"R",0,"Z",0,"Z",0,"R",0,"R",0,"Z",0,"Z",0,"R",0,"R",0,"Z",0,"Z",0,"R",4800000,"R",4800000,"R",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",306326,"R",306326,"R",0,"R",0,"R",0,"R",0,"Z",0,"Z",0,"R",0,"R",0,"R",563961,"R",563961,"R",0,"R",0,"R",0,"R",0,"Z",0,"Z",0,"R",0,"R",0,"R",0,"R",0,"R",20122163,"R",20122163,"Z",0,"Z",0,"R",0,"R",0,"Z",0,"Z",0,"R",20122163,"R",20122163,"R",0,"R",0,"R",10752342,"R",7336955,"R",0,"R",0,"R",0,"R",0,"R",952262,"R",431720,"R",1243542,"R",731286,"R",4185130,"R",1297118,"R",277414,"R",149544,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",17410690,"R",9946623,"R",2717179,"R",346893,"R",324555,"Z",0,"R",4075440, 2,"A",,"A",
203580,"R",34512142,"R",30532282,"Z",0,"R",71067818,"R",28775868,"R",25384220,"R",3852982,"R",38438968,"R",33711714,"R",4727254,"R",42291950,"R",4222082,"R",46250696,"R",12642545,"R",72994,"R",700800,"R",63889117,"R",33356835,"R",23160986,"R",21029781,"R",-13252,"R",2117953,"R",40173997,"R",0,"R",42291950,"R",1416817,"R",90173,"R",409184,"R",0,"R",838941,"R",12963161,"R",15718276,"R",13802102,"R",0,"R",13802102,"R",11949777,"R",11949777,"Z",0,"Z",0,"R",0,"R",0,"Z",0,"Z",0,"R",0,"R",0,"Z",0,"Z",0,"R",0,"R",0,"Z",0,"Z",0,"R",184041,"R",0,"R",184041,"R",0,"R",0,"R",0,"Z",0,"Z",0,"R",0,"R",0,"Z",0,"Z",0,"R",4145047,"R",1185242,"R",2651531,"R",308274,"R",3677210,"R",1185242,"R",2183694,"R",308274,"R",467837,"R",0,"R",467837,"R",0,"R",0,"R",0,"Z",0,"Z",0,"R",1717241,"R",615795,"R",534430,"R",567016,"R",477499,"R",477499,"R",4687378,"R",4687378,"R",0,"R",0,"R",0,"R",0,"Z",0,"Z",0,"R",3,"R",3,"R",0,"R",0,"R",23160986,"R",18915694,"R",3370002,"R",875290,"R",0,"R",2223525,"R",-2223525,"Z",0,"R",23160986,"R",21139219,"R",1146477,"R",875290,"R",6161844,"R",3813987,"R",0,"R",0,"R",144550,"R",114900,"R",2258311,"R",1024394,"R",4750867,"R",1815816,"R",4237882,"R",1432636,"R",3476327,"R",117939,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",21029781,"R",8319672,"R",1898168,"R",1966238,"R",1230184,"R",1100694,"R",6514825, 1,"R",33739308,"R",34512142
203757,"R",12592516,"R",37382578,"R",0,"R",58153146,"R",27188351,"R",24043384,"R",20368407,"R",10596388,"R",8795470,"R",1800918,"R",30964795,"R",7351073,"R",40064321,"R",11065539,"R",373484,"R",312323,"R",59166740,"R",21784162,"R",27669320,"R",28529223,"R",383371,"R",-476532,"R",31441327,"R",0,"R",30964795,"R",2073530,"R",355083,"R",728381,"R",0,"R",418456,"R",7160071,"R",10735521,"R",7577526,"R",0,"R",7577526,"R",15590528,"R",15590528,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",551772,"R",551772,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",902730,"R",540044,"R",197398,"R",165288,"R",902730,"R",540044,"R",197398,"R",165288,"R",0,"R",0,"R",0,"R",0,"R",4458848,"R",4458848,"R",0,"R",0,"R",556784,"R",234153,"R",322631,"R",0,"R",0,"R",0,"R",4409491,"R",4409491,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1199167,"R",927205,"R",228126,"R",43836,"R",27669320,"R",26712041,"R",748155,"R",209124,"R",0,"R",790497,"R",-790497,"R",0,"R",27669320,"R",27502538,"R",-42342,"R",209124,"R",9794054,"R",5708700,"Z",0,"Z",0,"Z",0,"Z",0,"R",1524470,"R",760139,"R",4943983,"R",1780736,"R",9499935,"R",2222222,"R",2766781,"R",169850,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"R",28529223,"R",10641647,"R",3108893,"R",2077153,"R",2620687,"R",879800,"R",9201043, 1,"R",7610488,"R",8100749
203775,"R",17837360,"R",41506326,"R",0,"R",69334457,"R",21214966,"R",12486275,"R",22166381,"R",25953110,"R",19019131,"R",6933979,"R",48119491,"R",7567257,"R",54847259,"R",31126895,"R",1486276,"R",0,"R",95027687,"R",53521361,"R",31573865,"R",32005929,"R",0,"R",-432064,"R",48551555,"R",0,"R",48119491,"R",2175839,"R",435078,"R",905574,"R",0,"R",1275234,"R",17287616,"R",22079341,"R",18562850,"R",92132,"R",18654982,"R",17617701,"R",17617701,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1205,"R",1205,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",4897065,"R",1112831,"R",3600911,"R",183323,"R",4688873,"R",904639,"R",3600911,"R",183323,"R",208192,"R",208192,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1352046,"R",171801,"R",1153998,"R",26247,"R",0,"R",0,"R",7475437,"R",7475437,"R",0,"R",0,"R",230411,"R",230411,"R",0,"R",0,"R",0,"R",2034881,"R",-2126864,"R",91983,"R",31573865,"R",28644267,"R",2628045,"R",301553,"R",0,"R",2780734,"R",-2780734,"R",0,"R",31573865,"R",31425001,"R",-152689,"R",301553,"R",10259294,"R",6622830,"R",17310,"R",0,"R",88769,"R",0,"R",2119271,"R",768017,"R",5345929,"R",2356095,"R",8072494,"R",2574949,"R",6102861,"R",238886,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1,"R",0,"R",32005929,"R",12560777,"R",3736126,"R",362819,"R",2529238,"R",721550,"R",12095419, 1,"R",19441375,"R",17837360
203845,"R",84756405,"R",82377147,"R",0,"R",207623408,"R",38189306,"R",31599999,"R",59351592,"R",110082510,"R",84474444,"R",25608066,"R",169434102,"R",7339673,"R",118098608,"R",20250035,"R",2641104,"R",0,"R",148329420,"R",65952273,"R",48944147,"R",44576724,"R",-73906,"R",4293517,"R",165140585,"R",0,"R",169434102,"R",1216146,"R",218004,"R",539440,"R",0,"R",2096025,"R",17061068,"R",21130683,"R",17061068,"R",0,"R",17061068,"R",19769536,"R",19769536,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",270332,"R",270332,"R",0,"R",0,"R",280689,"R",280689,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",12253324,"R",4152654,"R",4064317,"R",4036353,"R",12253324,"R",4152654,"R",4064317,"R",4036353,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",6493481,"R",899702,"R",5593779,"R",0,"R",0,"R",0,"R",8533904,"R",8533904,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1342881,"R",966392,"R",-109244,"R",485733,"R",48944147,"R",34873209,"R",9548852,"R",4522086,"R",0,"R",8310143,"R",-8310143,"Z",0,"R",48944147,"R",43183352,"R",1238709,"R",4522086,"R",16882580,"R",10175715,"R",0,"R",0,"R",0,"R",0,"R",4030827,"R",1562818,"R",7484136,"R",2361492,"R",4411350,"R",2511196,"R",5535087,"R",635066,"R",0,"R",0,"R",0,"R",0,"R",0,"R",6232744,"R",1292399,"R",44576724,"R",18538686,"R",3959551,"R",6861043,"R",4316746,"R",1256598,"R",9644100, 1,"R",76865482,"R",84756405
203960,"R",20052831,"R",0,"R",0,"R",22769598,"R",699852,"R",0,"R",19798780,"R",2270966,"R",560823,"R",1710143,"R",22069746,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",22603596,"R",17790447,"R",-2899362,"R",1913787,"R",15342810,"R",4813149,"R",22069746,"R",2135397,"R",100496,"R",641192,"R",0,"R",0,"R",0,"R",2877085,"R",109824,"R",0,"R",109824,"R",14897196,"R",14647932,"R",249264,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",55000,"R",0,"R",55000,"R",0,"R",55000,"R",0,"R",55000,"R",0,"R",0,"R",0,"R",0,"R",0,"R",5891394,"R",5891394,"R",0,"R",0,"R",1760006,"R",1760006,"Z",0,"Z",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"Z",0,"Z",0,"R",0,"R",0,"R",0,"R",0,"R",22603596,"R",22299332,"R",304264,"R",0,"R",0,"R",0,"Z",0,"Z",0,"R",22603596,"R",22299332,"R",304264,"R",0,"R",9091564,"R",5731169,"Z",0,"Z",0,"Z",0,"Z",0,"R",1983588,"R",1089589,"R",2584807,"R",1810435,"R",4130488,"R",1408807,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"R",17790447,"R",10040000,"R",2720977,"R",1683895,"R",0,"R",0,"R",3345575, 1,"R",13995187,"R",20155863
203997,"R",3152642,"R",9504227,"R",0,"R",60504397,"R",3297801,"R",0,"R",7894114,"R",49312482,"R",0,"R",49312482,"R",57206596,"R",989197,"R",13938202,"R",7115871,"R",0,"R",0,"R",22043270,"R",12539043,"R",8455850,"R",8546149,"R",1814628,"R",1724329,"R",55482267,"R",0,"R",57206596,"R",0,"R",0,"R",0,"R",0,"R",1028515,"R",515833,"R",1544348,"R",1544348,"R",0,"R",1544348,"R",526250,"R",526250,"Z",0,"Z",0,"R",0,"R",0,"Z",0,"Z",0,"R",0,"R",0,"Z",0,"Z",0,"R",0,"R",0,"Z",0,"Z",0,"R",39534,"R",39534,"R",0,"R",0,"R",0,"R",0,"Z",0,"Z",0,"R",0,"R",0,"Z",0,"Z",0,"R",2707484,"R",1586208,"R",1121276,"R",0,"R",1722425,"R",601149,"R",1121276,"R",0,"R",985059,"R",985059,"R",0,"R",0,"R",0,"R",0,"Z",0,"Z",0,"R",4243808,"R",-14922,"R",4258730,"Z",0,"R",0,"R",0,"R",672029,"R",672029,"R",0,"R",0,"R",266745,"R",266745,"Z",0,"Z",0,"R",0,"R",0,"R",0,"R",0,"R",8455850,"R",3075844,"R",5380006,"Z",0,"R",0,"R",0,"Z",0,"Z",0,"R",8455850,"R",3075844,"R",5380006,"R",0,"R",1817566,"R",1259040,"R",0,"R",0,"R",0,"R",0,"R",667790,"R",417166,"R",376589,"R",216030,"R",2218171,"R",961950,"R",2008843,"R",524560,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1457190,"R",0,"R",8546149,"R",3378746,"R",725749,"R",989917,"R",464880,"R",0,"R",2986857, 1,"R",46541983,"R",47205778
204176,"R",26316015,"R",8636954,"R",0,"R",57991428,"R",1510690,"R",0,"R",56480738,"R",0,"R",0,"R",0,"R",56480738,"R",188104,"R",18027270,"R",3267777,"R",0,"R",0,"R",21483151,"R",12846197,"R",21367265,"R",18273102,"R",3730266,"R",6824429,"R",49656310,"R",-1,"R",56480738,"R",1061376,"R",0,"R",557776,"R",0,"R",174849,"R",0,"R",1794001,"R",559589,"R",0,"R",559589,"R",18488107,"R",18488107,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",559589,"R",559589,"R",0,"R",0,"R",482439,"R",482439,"R",0,"R",0,"R",185448,"R",185448,"R",387577,"R",387577,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1264105,"R",1264105,"R",0,"R",0,"R",21367265,"R",21367265,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",21367265,"R",21367265,"R",0,"R",0,"R",9929245,"R",7986230,"R",0,"R",0,"R",0,"R",0,"R",1215333,"R",705459,"R",2165018,"R",905333,"R",3996088,"R",871015,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",967418,"R",0,"R",18273102,"R",10468037,"R",1772504,"R",76960,"R",967418,"R",0,"R",4988183, 2,"A",,"A",
204185,"R",133901527,"R",146525457,"Z",0,"R",301480964,"R",37764177,"R",23631154,"R",124650691,"R",139066096,"R",69475479,"R",69590617,"R",263716787,"R",22652025,"R",190491256,"R",21373888,"R",1810703,"Z",0,"R",236327872,"R",89802415,"R",62088585,"R",57630326,"R",0,"R",4458259,"R",259258528,"R",0,"R",263716787,"R",2922084,"R",226755,"R",1167146,"Z",0,"R",2242916,"R",27707843,"R",34266744,"R",29950759,"Z",0,"R",29950759,"R",34270841,"R",34270841,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",5823892,"R",3529176,"R",877908,"R",1416808,"R",5823892,"R",3529176,"R",877908,"R",1416808,"R",0,"R",0,"R",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",7452759,"R",5939293,"R",1297999,"R",215467,"Z",0,"Z",0,"R",13354284,"R",13354284,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1186809,"R",1193521,"R",-6712,"R",0,"R",62088585,"R",58287115,"R",2169195,"R",1632275,"R",0,"R",209673,"R",-209673,"Z",0,"R",62088585,"R",58496788,"R",1959522,"R",1632275,"R",23549600,"R",13342348,"Z",0,"Z",0,"Z",0,"Z",0,"R",3128768,"R",1109003,"R",10402267,"R",4598876,"R",9704547,"R",4403678,"R",10845144,"R",1005667,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"R",57630326,"R",24459572,"R",5729003,"R",6082563,"R",5461755,"R",821840,"R",15075593, 1,"R",138789000,"R",141881000
204194,"R",19842626,"R",59732159,"R",0,"R",97976778,"R",15952196,"R",8489881,"R",63260832,"R",18763750,"R",10592827,"R",8170923,"R",82024582,"R",8476940,"R",75338598,"R",29319554,"R",1158067,"R",0,"R",114293159,"R",54561000,"R",37381381,"R",35385336,"R",0,"R",1996045,"R",80028537,"R",0,"R",82024582,"R",2857787,"R",269611,"R",1201054,"R",0,"R",593801,"R",21792548,"R",26714801,"R",21705915,"R",0,"R",21705915,"R",19624937,"R",19624937,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",163437,"R",163437,"R",0,"R",0,"R",71455,"R",71455,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",5032822,"R",1675864,"R",3014766,"R",342192,"R",5032822,"R",1675864,"R",3014766,"R",342192,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1912020,"R",608385,"R",1302745,"R",890,"R",0,"R",0,"R",9375649,"R",9375649,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1201061,"R",1199582,"R",0,"R",1479,"R",37381381,"R",32719309,"R",4317511,"R",344561,"R",0,"R",2434873,"R",-2434873,"R",0,"R",37381381,"R",35154182,"R",1882638,"R",344561,"R",12401177,"R",7069635,"R",0,"R",0,"R",0,"R",0,"R",2369108,"R",1124707,"R",8442237,"R",3402175,"R",4408180,"R",2039723,"R",7074764,"R",323242,"R",689870,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",35385336,"R",13959482,"R",3977872,"R",5646979,"R",2610213,"R",273299,"R",8917491, 1,"R",19672176,"R",21188471
204200,"R",51772956,"R",21845367,"R",0,"R",86882065,"R",12431230,"R",0,"R",34300489,"R",40150346,"R",20298049,"R",19852297,"R",74450835,"R",6043390,"R",59000852,"R",24737657,"R",348049,"R",0,"R",90129948,"R",68284581,"R",44617771,"R",38411498,"R",0,"R",6206273,"R",68244562,"R",0,"R",74450835,"R",2233544,"R",194007,"R",906799,"R",0,"R",1112484,"R",12103644,"R",16550478,"R",13406042,"R",0,"R",13406042,"R",28775164,"R",28775164,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",177371,"R",0,"R",177371,"R",0,"R",189054,"R",0,"R",189054,"R",0,"R",0,"R",0,"R",0,"R",0,"R",6090130,"R",553647,"R",4985613,"R",550870,"R",5885863,"R",553647,"R",4781346,"R",550870,"R",204267,"R",0,"R",204267,"R",0,"R",0,"R",0,"R",0,"R",0,"R",5355500,"R",3842049,"R",1509412,"R",4039,"R",0,"R",0,"R",3673408,"R",3673408,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",357144,"R",281151,"R",62676,"R",13317,"R",44617771,"R",37125419,"R",6924126,"R",568226,"R",0,"R",-276080,"R",276080,"R",0,"R",44617771,"R",36849339,"R",7200206,"R",568226,"R",14623625,"R",11885873,"R",0,"R",0,"R",0,"R",0,"R",4126451,"R",2946361,"R",4915209,"R",3071364,"R",7508118,"R",3109591,"R",7238095,"R",2170396,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",38411498,"R",23183585,"R",4556611,"R",2522340,"R",3873074,"R",543653,"R",3732235, 1,"R",42688952,"R",39715342
