UNITID,EFFYLEV,LSTUDY,XEYTOTLT,EFYTOTLT,XEYTOTLM,EFYTOTLM,XEYTOTLW,EFYTOTLW,XEFYAIAT,EFYAIANT,XEFYAIAM,EFYAIANM,XEFYAIAW,EFYAIANW,XEFYASIT,EFYASIAT,XEFYASIM,EFYASIAM,XEFYASIW,EFYASIAW,XEFYBKAT,EFYBKAAT,XEFYBKAM,EFYBKAAM,XEFYBKAW,EFYBKAAW,XEFYHIST,EFYHISPT,XEFYHISM,EFYHISPM,XEFYHISW,EFYHISPW,XEFYNHPT,EFYNHPIT,XEFYNHPM,EFYNHPIM,XEFYNHPW,EFYNHPIW,XEFYWHIT,EFYWHITT,XEFYWHIM,EFYWHITM,XEFYWHIW,EFYWHITW,XEFY2MOT,EFY2MORT,XEFY2MOM,EFY2MORM,XEFY2MOW,EFY2MORW,XEYUNKNT,EFYUNKNT,XEYUNKNM,EFYUNKNM,XEYUNKNW,EFYUNKNW,XEYNRALT,EFYNRALT,XEYNRALM,EFYNRALM,XEYNRALW,EFYNRALW
160409,2,  1,"R",149,"R",149,"R",0,"Z",0,"Z",0,"Z",0,"R",7,"R",7,"Z",0,"Z",0,"Z",0,"Z",0,"R",48,"R",48,"Z",0,"Z",0,"Z",0,"Z",0,"R",84,"R",84,"Z",0,"R",2,"R",2,"Z",0,"Z",0,"Z",0,"Z",0,"R",8,"R",8,"R",0
160445,1,999,"R",157,"R",1,"R",156,"Z",0,"Z",0,"Z",0,"R",7,"Z",0,"R",7,"R",32,"Z",0,"R",32,"R",3,"Z",0,"R",3,"Z",0,"Z",0,"Z",0,"R",102,"R",1,"R",101,"R",4,"Z",0,"R",4,"R",9,"Z",0,"R",9,"Z",0,"Z",0,"Z",0
160445,2,  1,"R",157,"R",1,"R",156,"Z",0,"Z",0,"Z",0,"R",7,"Z",0,"R",7,"R",32,"Z",0,"R",32,"R",3,"Z",0,"R",3,"Z",0,"Z",0,"Z",0,"R",102,"R",1,"R",101,"R",4,"Z",0,"R",4,"R",9,"Z",0,"R",9,"Z",0,"Z",0,"Z",0
160472,1,999,"R",48,"R",2,"R",46,"R",5,"R",0,"R",5,"R",0,"R",0,"R",0,"R",10,"R",1,"R",9,"R",3,"R",0,"R",3,"R",0,"R",0,"R",0,"R",30,"R",1,"R",29,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0
160472,2,  1,"R",48,"R",2,"R",46,"R",5,"R",0,"R",5,"R",0,"R",0,"R",0,"R",10,"R",1,"R",9,"R",3,"R",0,"R",3,"R",0,"R",0,"R",0,"R",30,"R",1,"R",29,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0
160481,1,999,"R",3027,"R",1033,"R",1994,"R",109,"R",38,"R",71,"R",18,"R",6,"R",12,"R",659,"R",197,"R",462,"R",98,"R",24,"R",74,"R",9,"R",5,"R",4,"R",1689,"R",600,"R",1089,"R",93,"R",30,"R",63,"R",341,"R",129,"R",212,"R",11,"R",4,"R",7
160481,2,  1,"R",3027,"R",1033,"R",1994,"R",109,"R",38,"R",71,"R",18,"R",6,"R",12,"R",659,"R",197,"R",462,"R",98,"R",24,"R",74,"R",9,"R",5,"R",4,"R",1689,"R",600,"R",1089,"R",93,"R",30,"R",63,"R",341,"R",129,"R",212,"R",11,"R",4,"R",7
160524,1,999,"R",621,"R",123,"R",498,"R",2,"Z",0,"R",2,"R",3,"R",1,"R",2,"R",410,"R",68,"R",342,"R",9,"R",1,"R",8,"Z",0,"Z",0,"Z",0,"R",169,"R",40,"R",129,"R",25,"R",12,"R",13,"R",3,"R",1,"R",2,"Z",0,"Z",0,"Z",0
160524,2,  1,"R",621,"R",123,"R",498,"R",2,"Z",0,"R",2,"R",3,"R",1,"R",2,"R",410,"R",68,"R",342,"R",9,"R",1,"R",8,"Z",0,"Z",0,"Z",0,"R",169,"R",40,"R",129,"R",25,"R",12,"R",13,"R",3,"R",1,"R",2,"Z",0,"Z",0,"Z",0
160579,1,999,"R",4169,"R",2133,"R",2036,"R",30,"R",14,"R",16,"R",31,"R",19,"R",12,"R",988,"R",390,"R",598,"R",163,"R",75,"R",88,"R",13,"R",2,"R",11,"R",2671,"R",1487,"R",1184,"R",118,"R",59,"R",59,"R",135,"R",79,"R",56,"R",20,"R",8,"R",12
160579,2,  1,"R",4169,"R",2133,"R",2036,"R",30,"R",14,"R",16,"R",31,"R",19,"R",12,"R",988,"R",390,"R",598,"R",163,"R",75,"R",88,"R",13,"R",2,"R",11,"R",2671,"R",1487,"R",1184,"R",118,"R",59,"R",59,"R",135,"R",79,"R",56,"R",20,"R",8,"R",12
160597,1,999,"R",143,"R",47,"R",96,"R",0,"R",0,"R",0,"R",2,"R",2,"R",0,"R",137,"R",43,"R",94,"R",2,"R",0,"R",2,"R",0,"R",0,"R",0,"R",2,"R",2,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0
160597,2,  1,"R",143,"R",47,"R",96,"R",0,"R",0,"R",0,"R",2,"R",2,"R",0,"R",137,"R",43,"R",94,"R",2,"R",0,"R",2,"R",0,"R",0,"R",0,"R",2,"R",2,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0
160612,1,999,"R",17714,"R",6586,"R",11128,"R",46,"R",19,"R",27,"R",214,"R",80,"R",134,"R",3175,"R",1015,"R",2160,"R",1262,"R",505,"R",757,"R",17,"R",12,"R",5,"R",11035,"R",4121,"R",6914,"R",705,"R",254,"R",451,"R",994,"R",429,"R",565,"R",266,"R",151,"R",115
160612,2,  1,"R",16467,"R",6276,"R",10191,"R",45,"R",19,"R",26,"R",205,"R",79,"R",126,"R",3014,"R",973,"R",2041,"R",1183,"R",482,"R",701,"R",15,"R",11,"R",4,"R",10136,"R",3911,"R",6225,"R",656,"R",247,"R",409,"R",985,"R",427,"R",558,"R",228,"R",127,"R",101
160612,4,  3,"R",1247,"R",310,"R",937,"R",1,"R",0,"R",1,"R",9,"R",1,"R",8,"R",161,"R",42,"R",119,"R",79,"R",23,"R",56,"R",2,"R",1,"R",1,"R",899,"R",210,"R",689,"R",49,"R",7,"R",42,"R",9,"R",2,"R",7,"R",38,"R",24,"R",14
160621,1,999,"R",6988,"R",2485,"R",4503,"R",11,"R",8,"R",3,"R",122,"R",75,"R",47,"R",6398,"R",2234,"R",4164,"R",35,"R",16,"R",19,"R",3,"R",1,"R",2,"R",215,"R",77,"R",138,"R",114,"R",36,"R",78,"R",57,"R",22,"R",35,"R",33,"R",16,"R",17
160621,2,  1,"R",5932,"R",2135,"R",3797,"R",9,"R",6,"R",3,"R",28,"R",17,"R",11,"R",5532,"R",1975,"R",3557,"R",30,"R",15,"R",15,"R",3,"R",1,"R",2,"R",157,"R",62,"R",95,"R",107,"R",33,"R",74,"R",35,"R",11,"R",24,"R",31,"R",15,"R",16
160621,4,  3,"R",1056,"R",350,"R",706,"R",2,"R",2,"R",0,"R",94,"R",58,"R",36,"R",866,"R",259,"R",607,"R",5,"R",1,"R",4,"R",0,"R",0,"R",0,"R",58,"R",15,"R",43,"R",7,"R",3,"R",4,"R",22,"R",11,"R",11,"R",2,"R",1,"R",1
160630,1,999,"R",3111,"R",877,"R",2234,"R",9,"R",3,"R",6,"R",31,"R",15,"R",16,"R",2351,"R",641,"R",1710,"R",32,"R",11,"R",21,"R",0,"R",0,"R",0,"R",75,"R",29,"R",46,"R",0,"R",0,"R",0,"R",548,"R",141,"R",407,"R",65,"R",37,"R",28
160630,2,  1,"R",2590,"R",741,"R",1849,"R",8,"R",3,"R",5,"R",26,"R",13,"R",13,"R",1963,"R",555,"R",1408,"R",31,"R",11,"R",20,"R",0,"R",0,"R",0,"R",48,"R",19,"R",29,"R",0,"R",0,"R",0,"R",477,"R",124,"R",353,"R",37,"R",16,"R",21
160630,4,  3,"R",521,"R",136,"R",385,"R",1,"R",0,"R",1,"R",5,"R",2,"R",3,"R",388,"R",86,"R",302,"R",1,"R",0,"R",1,"R",0,"R",0,"R",0,"R",27,"R",10,"R",17,"R",0,"R",0,"R",0,"R",71,"R",17,"R",54,"R",28,"R",21,"R",7
160649,1,999,"R",4380,"R",1662,"R",2718,"R",6,"R",1,"R",5,"R",20,"R",7,"R",13,"R",3628,"R",1137,"R",2491,"R",10,"R",3,"R",7,"R",2,"R",2,"Z",0,"R",227,"R",68,"R",159,"R",10,"R",1,"R",9,"Z",0,"Z",0,"Z",0,"R",477,"R",443,"R",34
160649,2,  1,"R",4380,"R",1662,"R",2718,"R",6,"R",1,"R",5,"R",20,"R",7,"R",13,"R",3628,"R",1137,"R",2491,"R",10,"R",3,"R",7,"R",2,"R",2,"Z",0,"R",227,"R",68,"R",159,"R",10,"R",1,"R",9,"Z",0,"Z",0,"Z",0,"R",477,"R",443,"R",34
160658,1,999,"R",19517,"R",8260,"R",11257,"R",43,"R",20,"R",23,"R",461,"R",203,"R",258,"R",3920,"R",1432,"R",2488,"R",1019,"R",441,"R",578,"R",20,"R",8,"R",12,"R",12597,"R",5441,"R",7156,"R",375,"R",155,"R",220,"R",520,"R",202,"R",318,"R",562,"R",358,"R",204
160658,2,  1,"R",17250,"R",7301,"R",9949,"R",39,"R",18,"R",21,"R",420,"R",182,"R",238,"R",3609,"R",1348,"R",2261,"R",961,"R",412,"R",549,"R",20,"R",8,"R",12,"R",11124,"R",4852,"R",6272,"R",345,"R",143,"R",202,"R",452,"R",174,"R",278,"R",280,"R",164,"R",116
160658,4,  3,"R",2267,"R",959,"R",1308,"R",4,"R",2,"R",2,"R",41,"R",21,"R",20,"R",311,"R",84,"R",227,"R",58,"R",29,"R",29,"R",0,"R",0,"R",0,"R",1473,"R",589,"R",884,"R",30,"R",12,"R",18,"R",68,"R",28,"R",40,"R",282,"R",194,"R",88
160667,1,999,"R",5995,"R",2620,"R",3375,"R",28,"R",13,"R",15,"R",25,"R",10,"R",15,"R",1775,"R",641,"R",1134,"R",269,"R",99,"R",170,"R",20,"R",6,"R",14,"R",2340,"R",1123,"R",1217,"R",95,"R",43,"R",52,"R",1435,"R",684,"R",751,"R",8,"R",1,"R",7
160667,2,  1,"R",5995,"R",2620,"R",3375,"R",28,"R",13,"R",15,"R",25,"R",10,"R",15,"R",1775,"R",641,"R",1134,"R",269,"R",99,"R",170,"R",20,"R",6,"R",14,"R",2340,"R",1123,"R",1217,"R",95,"R",43,"R",52,"R",1435,"R",684,"R",751,"R",8,"R",1,"R",7
160755,1,999,"R",14286,"R",6028,"R",8258,"R",38,"R",19,"R",19,"R",725,"R",294,"R",431,"R",1187,"R",454,"R",733,"R",961,"R",405,"R",556,"R",26,"R",16,"R",10,"R",8629,"R",3562,"R",5067,"R",469,"R",171,"R",298,"R",374,"R",177,"R",197,"R",1877,"R",930,"R",947
160755,2,  1,"R",8923,"R",3612,"R",5311,"R",23,"R",11,"R",12,"R",372,"R",136,"R",236,"R",697,"R",287,"R",410,"R",651,"R",273,"R",378,"R",22,"R",14,"R",8,"R",6185,"R",2462,"R",3723,"R",323,"R",124,"R",199,"R",200,"R",90,"R",110,"R",450,"R",215,"R",235
160755,4,  3,"R",5363,"R",2416,"R",2947,"R",15,"R",8,"R",7,"R",353,"R",158,"R",195,"R",490,"R",167,"R",323,"R",310,"R",132,"R",178,"R",4,"R",2,"R",2,"R",2444,"R",1100,"R",1344,"R",146,"R",47,"R",99,"R",174,"R",87,"R",87,"R",1427,"R",715,"R",712
160904,1,999,"R",3658,"R",1002,"R",2656,"R",4,"R",4,"R",0,"R",420,"R",183,"R",237,"R",2561,"R",612,"R",1949,"R",133,"R",44,"R",89,"R",3,"R",1,"R",2,"R",212,"R",62,"R",150,"R",132,"R",35,"R",97,"R",104,"R",29,"R",75,"R",89,"R",32,"R",57
160904,2,  1,"R",2818,"R",761,"R",2057,"R",3,"R",3,"R",0,"R",233,"R",101,"R",132,"R",2168,"R",524,"R",1644,"R",89,"R",29,"R",60,"R",3,"R",1,"R",2,"R",81,"R",27,"R",54,"R",104,"R",25,"R",79,"R",85,"R",26,"R",59,"R",52,"R",25,"R",27
160904,4,  3,"R",840,"R",241,"R",599,"R",1,"R",1,"R",0,"R",187,"R",82,"R",105,"R",393,"R",88,"R",305,"R",44,"R",15,"R",29,"R",0,"R",0,"R",0,"R",131,"R",35,"R",96,"R",28,"R",10,"R",18,"R",19,"R",3,"R",16,"R",37,"R",7,"R",30
160913,1,999,"R",2618,"R",1735,"R",883,"R",35,"R",24,"R",11,"R",20,"R",16,"R",4,"R",1042,"R",546,"R",496,"R",143,"R",110,"R",33,"R",8,"R",3,"R",5,"R",1272,"R",962,"R",310,"R",46,"R",26,"R",20,"R",40,"R",38,"R",2,"R",12,"R",10,"R",2
160913,2,  1,"R",2618,"R",1735,"R",883,"R",35,"R",24,"R",11,"R",20,"R",16,"R",4,"R",1042,"R",546,"R",496,"R",143,"R",110,"R",33,"R",8,"R",3,"R",5,"R",1272,"R",962,"R",310,"R",46,"R",26,"R",20,"R",40,"R",38,"R",2,"R",12,"R",10,"R",2
160940,1,999,"R",911,"R",167,"R",744,"R",12,"R",1,"R",11,"R",9,"R",1,"R",8,"R",22,"R",8,"R",14,"R",29,"R",2,"R",27,"R",4,"R",1,"R",3,"R",690,"R",122,"R",568,"R",4,"Z",0,"R",4,"R",139,"R",32,"R",107,"R",2,"Z",0,"R",2
160940,2,  1,"R",748,"R",144,"R",604,"R",12,"R",1,"R",11,"R",6,"Z",0,"R",6,"R",17,"R",7,"R",10,"R",25,"R",1,"R",24,"R",2,"R",1,"R",1,"R",569,"R",107,"R",462,"R",3,"Z",0,"R",3,"R",112,"R",27,"R",85,"R",2,"Z",0,"R",2
160940,4,  3,"R",163,"R",23,"R",140,"Z",0,"Z",0,"Z",0,"R",3,"R",1,"R",2,"R",5,"R",1,"R",4,"R",4,"R",1,"R",3,"R",2,"Z",0,"R",2,"R",121,"R",15,"R",106,"R",1,"Z",0,"R",1,"R",27,"R",5,"R",22,"Z",0,"Z",0,"Z",0
160959,1,999,"R",395,"R",93,"R",302,"R",0,"R",0,"R",0,"R",9,"R",5,"R",4,"R",4,"R",1,"R",3,"R",16,"R",2,"R",14,"R",0,"R",0,"R",0,"R",250,"R",57,"R",193,"R",8,"R",2,"R",6,"R",33,"R",10,"R",23,"R",75,"R",16,"R",59
160959,2,  1,"R",389,"R",91,"R",298,"R",0,"R",0,"R",0,"R",9,"R",5,"R",4,"R",4,"R",1,"R",3,"R",16,"R",2,"R",14,"R",0,"R",0,"R",0,"R",244,"R",55,"R",189,"R",8,"R",2,"R",6,"R",33,"R",10,"R",23,"R",75,"R",16,"R",59
160959,4,  3,"R",6,"R",2,"R",4,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",6,"R",2,"R",4,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0
160977,1,999,"R",1927,"R",948,"R",979,"R",2,"R",2,"R",0,"R",74,"R",32,"R",42,"R",89,"R",49,"R",40,"R",156,"R",71,"R",85,"R",1,"R",1,"R",0,"R",1376,"R",690,"R",686,"R",87,"R",38,"R",49,"R",7,"R",4,"R",3,"R",135,"R",61,"R",74
160977,2,  1,"R",1927,"R",948,"R",979,"R",2,"R",2,"R",0,"R",74,"R",32,"R",42,"R",89,"R",49,"R",40,"R",156,"R",71,"R",85,"R",1,"R",1,"R",0,"R",1376,"R",690,"R",686,"R",87,"R",38,"R",49,"R",7,"R",4,"R",3,"R",135,"R",61,"R",74
160995,1,999,"R",387,"R",138,"R",249,"R",8,"R",3,"R",5,"R",0,"R",0,"R",0,"R",5,"R",2,"R",3,"R",3,"R",2,"R",1,"R",0,"R",0,"R",0,"R",294,"R",100,"R",194,"R",3,"R",2,"R",1,"R",74,"R",29,"R",45,"R",0,"R",0,"R",0
160995,2,  1,"R",387,"R",138,"R",249,"R",8,"R",3,"R",5,"R",0,"R",0,"R",0,"R",5,"R",2,"R",3,"R",3,"R",2,"R",1,"R",0,"R",0,"R",0,"R",294,"R",100,"R",194,"R",3,"R",2,"R",1,"R",74,"R",29,"R",45,"R",0,"R",0,"R",0
161004,1,999,"R",1967,"R",979,"R",988,"R",5,"R",2,"R",3,"R",128,"R",58,"R",70,"R",126,"R",64,"R",62,"R",216,"R",103,"R",113,"R",1,"R",1,"R",0,"R",1230,"R",627,"R",603,"R",142,"R",65,"R",77,"R",19,"R",12,"R",7,"R",100,"R",47,"R",53
161004,2,  1,"R",1967,"R",979,"R",988,"R",5,"R",2,"R",3,"R",128,"R",58,"R",70,"R",126,"R",64,"R",62,"R",216,"R",103,"R",113,"R",1,"R",1,"R",0,"R",1230,"R",627,"R",603,"R",142,"R",65,"R",77,"R",19,"R",12,"R",7,"R",100,"R",47,"R",53
161022,1,999,"R",216,"R",27,"R",189,"R",1,"R",1,"Z",0,"R",3,"R",2,"R",1,"R",3,"R",1,"R",2,"R",2,"Z",0,"R",2,"Z",0,"Z",0,"Z",0,"R",182,"R",16,"R",166,"R",4,"R",1,"R",3,"R",21,"R",6,"R",15,"Z",0,"Z",0,"Z",0
161022,2,  1,"R",216,"R",27,"R",189,"R",1,"R",1,"Z",0,"R",3,"R",2,"R",1,"R",3,"R",1,"R",2,"R",2,"Z",0,"R",2,"Z",0,"Z",0,"Z",0,"R",182,"R",16,"R",166,"R",4,"R",1,"R",3,"R",21,"R",6,"R",15,"Z",0,"Z",0,"Z",0
161077,1,999,"R",3498,"R",1586,"R",1912,"R",17,"R",10,"R",7,"R",21,"R",8,"R",13,"R",285,"R",163,"R",122,"R",61,"R",27,"R",34,"R",3,"R",1,"R",2,"R",2269,"R",955,"R",1314,"R",58,"R",25,"R",33,"R",758,"R",383,"R",375,"R",26,"R",14,"R",12
161077,2,  1,"R",3498,"R",1586,"R",1912,"R",17,"R",10,"R",7,"R",21,"R",8,"R",13,"R",285,"R",163,"R",122,"R",61,"R",27,"R",34,"R",3,"R",1,"R",2,"R",2269,"R",955,"R",1314,"R",58,"R",25,"R",33,"R",758,"R",383,"R",375,"R",26,"R",14,"R",12
161086,1,999,"R",2081,"R",992,"R",1089,"R",8,"R",4,"R",4,"R",144,"R",66,"R",78,"R",76,"R",39,"R",37,"R",151,"R",72,"R",79,"R",3,"R",1,"R",2,"R",1349,"R",647,"R",702,"R",95,"R",41,"R",54,"R",50,"R",25,"R",25,"R",205,"R",97,"R",108
161086,2,  1,"R",2081,"R",992,"R",1089,"R",8,"R",4,"R",4,"R",144,"R",66,"R",78,"R",76,"R",39,"R",37,"R",151,"R",72,"R",79,"R",3,"R",1,"R",2,"R",1349,"R",647,"R",702,"R",95,"R",41,"R",54,"R",50,"R",25,"R",25,"R",205,"R",97,"R",108
161138,1,999,"R",3302,"R",1600,"R",1702,"R",38,"R",18,"R",20,"R",16,"R",5,"R",11,"R",44,"R",35,"R",9,"R",51,"R",16,"R",35,"R",4,"R",3,"R",1,"R",2413,"R",1132,"R",1281,"R",54,"R",32,"R",22,"R",659,"R",348,"R",311,"R",23,"R",11,"R",12
161138,2,  1,"R",3302,"R",1600,"R",1702,"R",38,"R",18,"R",20,"R",16,"R",5,"R",11,"R",44,"R",35,"R",9,"R",51,"R",16,"R",35,"R",4,"R",3,"R",1,"R",2413,"R",1132,"R",1281,"R",54,"R",32,"R",22,"R",659,"R",348,"R",311,"R",23,"R",11,"R",12
161192,1,999,"R",3369,"R",1246,"R",2123,"R",22,"R",6,"R",16,"R",36,"R",14,"R",22,"R",37,"R",21,"R",16,"R",48,"R",10,"R",38,"R",2,"R",1,"R",1,"R",2789,"R",1002,"R",1787,"R",28,"R",4,"R",24,"R",401,"R",187,"R",214,"R",6,"R",1,"R",5
161192,2,  1,"R",3369,"R",1246,"R",2123,"R",22,"R",6,"R",16,"R",36,"R",14,"R",22,"R",37,"R",21,"R",16,"R",48,"R",10,"R",38,"R",2,"R",1,"R",1,"R",2789,"R",1002,"R",1787,"R",28,"R",4,"R",24,"R",401,"R",187,"R",214,"R",6,"R",1,"R",5
161208,1,999,"R",54,"R",52,"R",2,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",3,"R",3,"Z",0,"Z",0,"Z",0,"Z",0,"R",46,"R",45,"R",1,"R",2,"R",1,"R",1,"R",1,"R",1,"Z",0,"R",2,"R",2,"Z",0
161208,2,  1,"R",54,"R",52,"R",2,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",3,"R",3,"Z",0,"Z",0,"Z",0,"Z",0,"R",46,"R",45,"R",1,"R",2,"R",1,"R",1,"R",1,"R",1,"Z",0,"R",2,"R",2,"Z",0
161217,1,999,"R",5470,"R",1636,"R",3834,"R",88,"R",32,"R",56,"R",50,"R",13,"R",37,"R",74,"R",43,"R",31,"R",106,"R",25,"R",81,"R",1,"R",1,"R",0,"R",4306,"R",1210,"R",3096,"R",164,"R",52,"R",112,"R",654,"R",247,"R",407,"R",27,"R",13,"R",14
161217,2,  1,"R",5470,"R",1636,"R",3834,"R",88,"R",32,"R",56,"R",50,"R",13,"R",37,"R",74,"R",43,"R",31,"R",106,"R",25,"R",81,"R",1,"R",1,"R",0,"R",4306,"R",1210,"R",3096,"R",164,"R",52,"R",112,"R",654,"R",247,"R",407,"R",27,"R",13,"R",14
161226,1,999,"R",2477,"R",763,"R",1714,"R",12,"R",5,"R",7,"R",14,"R",4,"R",10,"R",47,"R",24,"R",23,"R",35,"R",18,"R",17,"R",2,"R",0,"R",2,"R",2098,"R",634,"R",1464,"R",46,"R",19,"R",27,"R",203,"R",54,"R",149,"R",20,"R",5,"R",15
161226,2,  1,"R",1990,"R",675,"R",1315,"R",8,"R",4,"R",4,"R",13,"R",3,"R",10,"R",44,"R",23,"R",21,"R",35,"R",18,"R",17,"R",1,"R",0,"R",1,"R",1749,"R",575,"R",1174,"R",45,"R",18,"R",27,"R",78,"R",29,"R",49,"R",17,"R",5,"R",12
161226,4,  3,"R",487,"R",88,"R",399,"R",4,"R",1,"R",3,"R",1,"R",1,"R",0,"R",3,"R",1,"R",2,"R",0,"R",0,"R",0,"R",1,"R",0,"R",1,"R",349,"R",59,"R",290,"R",1,"R",1,"R",0,"R",125,"R",25,"R",100,"R",3,"R",0,"R",3
161235,1,999,"R",2196,"R",627,"R",1569,"R",15,"R",5,"R",10,"R",11,"R",1,"R",10,"R",34,"R",15,"R",19,"R",46,"R",13,"R",33,"R",2,"R",0,"R",2,"R",1295,"R",322,"R",973,"R",45,"R",16,"R",29,"R",653,"R",204,"R",449,"R",95,"R",51,"R",44
161235,2,  1,"R",2196,"R",627,"R",1569,"R",15,"R",5,"R",10,"R",11,"R",1,"R",10,"R",34,"R",15,"R",19,"R",46,"R",13,"R",33,"R",2,"R",0,"R",2,"R",1295,"R",322,"R",973,"R",45,"R",16,"R",29,"R",653,"R",204,"R",449,"R",95,"R",51,"R",44
161244,1,999,"R",980,"R",309,"R",671,"R",31,"R",6,"R",25,"R",2,"R",1,"R",1,"R",20,"R",13,"R",7,"R",40,"R",19,"R",21,"R",1,"R",1,"R",0,"R",736,"R",211,"R",525,"R",19,"R",10,"R",9,"R",121,"R",44,"R",77,"R",10,"R",4,"R",6
161244,2,  1,"R",980,"R",309,"R",671,"R",31,"R",6,"R",25,"R",2,"R",1,"R",1,"R",20,"R",13,"R",7,"R",40,"R",19,"R",21,"R",1,"R",1,"R",0,"R",736,"R",211,"R",525,"R",19,"R",10,"R",9,"R",121,"R",44,"R",77,"R",10,"R",4,"R",6
161253,1,999,"R",12722,"R",6216,"R",6506,"R",140,"R",51,"R",89,"R",186,"R",94,"R",92,"R",241,"R",163,"R",78,"R",393,"R",189,"R",204,"R",1,"R",0,"R",1,"R",10106,"R",4927,"R",5179,"R",356,"R",171,"R",185,"R",770,"R",321,"R",449,"R",529,"R",300,"R",229
161253,2,  1,"R",10265,"R",5377,"R",4888,"R",106,"R",40,"R",66,"R",157,"R",85,"R",72,"R",222,"R",154,"R",68,"R",359,"R",181,"R",178,"R",1,"R",0,"R",1,"R",8374,"R",4375,"R",3999,"R",324,"R",159,"R",165,"R",443,"R",234,"R",209,"R",279,"R",149,"R",130
161253,4,  3,"R",2457,"R",839,"R",1618,"R",34,"R",11,"R",23,"R",29,"R",9,"R",20,"R",19,"R",9,"R",10,"R",34,"R",8,"R",26,"R",0,"R",0,"R",0,"R",1732,"R",552,"R",1180,"R",32,"R",12,"R",20,"R",327,"R",87,"R",240,"R",250,"R",151,"R",99
161299,1,999,"R",1053,"R",886,"R",167,"R",7,"R",5,"R",2,"R",11,"R",7,"R",4,"R",11,"R",8,"R",3,"R",23,"R",17,"R",6,"R",2,"R",1,"R",1,"R",920,"R",784,"R",136,"Z",0,"Z",0,"Z",0,"R",79,"R",64,"R",15,"Z",0,"Z",0,"Z",0
161299,2,  1,"R",1030,"R",873,"R",157,"R",6,"R",4,"R",2,"R",11,"R",7,"R",4,"R",10,"R",7,"R",3,"R",23,"R",17,"R",6,"R",2,"R",1,"R",1,"R",902,"R",773,"R",129,"Z",0,"Z",0,"Z",0,"R",76,"R",64,"R",12,"Z",0,"Z",0,"Z",0
161299,4,  3,"R",23,"R",13,"R",10,"R",1,"R",1,"R",0,"R",0,"R",0,"R",0,"R",1,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",18,"R",11,"R",7,"Z",0,"Z",0,"Z",0,"R",3,"R",0,"R",3,"Z",0,"Z",0,"Z",0
161341,1,999,"R",1846,"R",691,"R",1155,"R",21,"R",9,"R",12,"R",12,"R",5,"R",7,"R",34,"R",20,"R",14,"R",37,"R",15,"R",22,"R",0,"R",0,"R",0,"R",1411,"R",506,"R",905,"R",50,"R",19,"R",31,"R",224,"R",92,"R",132,"R",57,"R",25,"R",32
161341,2,  1,"R",1846,"R",691,"R",1155,"R",21,"R",9,"R",12,"R",12,"R",5,"R",7,"R",34,"R",20,"R",14,"R",37,"R",15,"R",22,"R",0,"R",0,"R",0,"R",1411,"R",506,"R",905,"R",50,"R",19,"R",31,"R",224,"R",92,"R",132,"R",57,"R",25,"R",32
161457,1,999,"R",14072,"R",4025,"R",10047,"R",77,"R",28,"R",49,"R",939,"R",325,"R",614,"R",805,"R",219,"R",586,"R",74,"R",24,"R",50,"R",30,"R",7,"R",23,"R",8437,"R",2402,"R",6035,"R",84,"R",23,"R",61,"R",3566,"R",964,"R",2602,"R",60,"R",33,"R",27
161457,2,  1,"R",9449,"R",2711,"R",6738,"R",48,"R",16,"R",32,"R",618,"R",220,"R",398,"R",327,"R",109,"R",218,"R",10,"R",4,"R",6,"R",16,"R",4,"R",12,"R",5231,"R",1495,"R",3736,"R",43,"R",10,"R",33,"R",3139,"R",842,"R",2297,"R",17,"R",11,"R",6
161457,4,  3,"R",4623,"R",1314,"R",3309,"R",29,"R",12,"R",17,"R",321,"R",105,"R",216,"R",478,"R",110,"R",368,"R",64,"R",20,"R",44,"R",14,"R",3,"R",11,"R",3206,"R",907,"R",2299,"R",41,"R",13,"R",28,"R",427,"R",122,"R",305,"R",43,"R",22,"R",21
161484,1,999,"R",1092,"R",497,"R",595,"R",24,"R",5,"R",19,"R",3,"R",2,"R",1,"R",13,"R",8,"R",5,"R",16,"R",11,"R",5,"R",4,"R",0,"R",4,"R",799,"R",372,"R",427,"R",17,"R",4,"R",13,"R",209,"R",91,"R",118,"R",7,"R",4,"R",3
