UNITID,XF3A01,F3A01,XF3A01A,F3A01A,XF3A01B,F3A01B,XF3A01C,F3A01C,XF3A02,F3A02,XF3A02A,F3A02A,XF3A03,F3A03,XF3A04,F3A04,XF3A05,F3A05,XF3A06,F3A06,XF3A07,F3A07,XF3A08,F3A08,XF3A09,F3A09,XF3A10,F3A10,XF3A11,F3A11,XF3A12,F3A12,XF3B01,F3B01,XF3B02,F3B02,XF3B03,F3B03,XF3B04,F3B04,XF3B05,F3B05,XF3B06,F3B06,XF3B07,F3B07,XF3B08,F3B08,XF3C01,F3C01,XF3C02,F3C02,XF3C03,F3C03,XF3C03A,F3C03A,XF3C03B,F3C03B,XF3C04,F3C04,XF3C05,F3C05,XF3C06,F3C06,XF3C07,F3C07,XF3C08,F3C08,XF3D01,F3D01,XF3D02,F3D02,XF3D02A,F3D02A,XF3D02B,F3D02B,XF3D03,F3D03,XF3D03A,F3D03A,XF3D03B,F3D03B,XF3D03C,F3D03C,XF3D03D,F3D03D,XF3D04,F3D04,XF3D05,F3D05,XF3D06,F3D06,XF3D07,F3D07,XF3D12,F3D12,XF3D08,F3D08,XF3D09,F3D09,XF3E011,F3E011,XF3E012,F3E012,XF3E02A1,F3E02A1,XF3E02A2,F3E02A2,XF3E02B1,F3E02B1,XF3E02B2,F3E02B2,XF3E03A1,F3E03A1,XF3E03A2,F3E03A2,XF3E03B1,F3E03B1,XF3E03B2,F3E03B2,XF3E03C1,F3E03C1,XF3E03C2,F3E03C2,XF3E041,F3E041,XF3E042,F3E042,XF3E051,F3E051,XF3E101,F3E101,XF3E102,F3E102,XF3E061,F3E061,XF3E062,F3E062,XF3E071,F3E071,XF3E072,F3E072,XF3E073,F3E073,XF3E074,F3E074,XF3E075,F3E075,XF3E076,F3E076,XF3E077,F3E077,XF3F01,F3F01,XF3F02,F3F02,F3F03   
431284,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",211711,"R",0,"R",0,"R",0,"R",0,"R",0,"R",211711,"R",0,"R",0,"R",0,"R",374878,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",12343,"A",,"A",,"R",0,"R",387221,"R",91348,"R",87262,"R",0,"R",0,"R",0,"R",0,"R",39757,"R",39682,"R",11832,"R",2232,"R",98806,"R",39186,"A",,"A",,"R",0,"A",,"A",,"R",139758,"R",0,"R",381501,"R",168362,"R",0,"R",89351,"R",0,"R",0,"R",123788,"A",,"A",,-2
431956,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",965681,"R",11156,"R",215577,"R",215577,"Z",0,"Z",0,"R",1192414,"Z",0,"Z",0,"Z",0,"R",2174008,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"A",,"A",,"R",0,"R",2174008,"R",525861,"R",317153,"Z",0,"Z",0,"Z",0,"Z",0,"R",338217,"R",255047,"R",279714,"R",278640,"R",969799,"R",178427,"A",,"A",,"Z",0,"A",,"A",,"R",0,"R",0,"R",2113591,"R",1029267,"Z",0,"R",186396,"R",22448,"Z",0,"R",875480,"A",,"A",,-2
431965,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",373141,"R",13846,"Z",0,"Z",0,"Z",0,"Z",0,"R",386987,"R",0,"R",0,"R",0,"R",994085,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",54655,"A",,"A",,"R",0,"R",1048740,"R",661493,"R",257462,"R",0,"R",0,"R",0,"R",0,"R",47799,"R",30294,"R",44654,"R",22556,"R",13509,"R",10253,"A",,"A",,"R",0,"A",,"A",,"R",0,"R",0,"R",767455,"R",320565,"R",27303,"R",320565,"R",785,"R",213,"R",98024,"A",,"A",,-2
432117,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",332965,"R",0,"R",11220,"R",11220,"R",0,"R",22500,"R",366685,"R",22500,"R",0,"R",22500,"R",816195,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",138251,"A",,"A",,"R",37508,"R",991954,"R",1041961,"R",416929,"R",0,"R",0,"R",0,"R",0,"R",47111,"R",0,"R",12640,"R",0,"R",240046,"R",123890,"A",,"A",,"R",0,"A",,"A",,"R",0,"R",0,"R",1341758,"R",540819,"R",18950,"R",71754,"R",25997,"R",0,"R",684238,"A",,"A",,-2
432223,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",204784,"R",5513,"R",0,"R",0,"R",0,"R",102143,"R",312440,"R",102143,"R",0,"R",102143,"R",905170,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",4484,"R",0,"R",0,"R",0,"R",73450,"R",983104,"R",255130,"R",74268,"R",0,"R",0,"R",164,"R",159,"R",268589,"R",145221,"R",397149,"R",195137,"R",735284,"R",317696,"R",0,"R",0,"R",0,"R",0,"R",0,"R",109424,"R",1,"R",1765740,"R",732482,"R",132902,"R",414599,"R",15333,"R",16664,"R",453760,"A",,"A",,-2
433004,"R",12284594,"R",4957573,"R",509929,"R",0,"R",10579725,"R",0,"R",1704869,"R",12284594,"R",0,"R",754318,"R",525628,"R",170146,"R",381047,"R",1831139,"R",1321210,"R",509929,"R",7038680,"R",6442870,"R",0,"R",595810,"R",-666411,"R",1934603,"R",-159133,"R",1704869,"R",504416,"R",29250,"R",0,"Z",0,"R",0,"R",0,"R",533666,"R",0,"R",0,"R",0,"R",7038680,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",7038680,"R",3199050,"R",2815484,"Z",0,"R",0,"Z",0,"R",0,"R",1194925,"R",716955,"R",617489,"R",512516,"R",1431406,"R",243339,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",6442870,"R",4288294,"R",408108,"R",270874,"R",174327,"R",72146,"R",1229121,"A",,"A",,-2
433013,"R",8264358,"R",0,"R",121628,"R",0,"R",1706651,"R",74643,"R",6557707,"R",8264358,"R",155037,"R",0,"R",1646145,"R",0,"R",0,"R",1801182,"R",1679554,"R",121628,"R",10500230,"R",7971863,"R",0,"R",2528367,"Z",0,"R",4323632,"R",-294292,"R",6557707,"R",1014088,"R",45780,"R",69701,"R",62701,"R",7000,"R",0,"R",1129569,"Z",0,"R",0,"R",0,"R",10400205,"Z",0,"Z",0,"Z",0,"R",69701,"Z",0,"R",62701,"Z",0,"R",7000,"R",11964,"Z",0,"Z",0,"Z",0,"Z",0,"R",18360,"R",10500230,"R",4260181,"R",2201276,"Z",0,"Z",0,"Z",0,"Z",0,"R",934546,"R",482889,"R",305251,"R",157726,"R",2471884,"R",1277246,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",0,"R",7971863,"R",4119137,"R",335373,"R",3329407,"R",146935,"R",41011,"R",0,"A",,"A",,-2
433101,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",2111786,"R",74552,"Z",0,"Z",0,"Z",0,"Z",0,"R",2186338,"Z",0,"Z",0,"Z",0,"R",6259186,"R",2186338,"Z",0,"R",2186338,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"A",,"A",,"R",0,"R",8445524,"R",2681731,"R",1612557,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"R",405805,"R",355656,"R",1790701,"R",439793,"A",,"A",,"Z",0,"A",,"A",,"R",2890325,"R",0,"R",7768562,"R",2408006,"R",312435,"R",1043972,"R",8798,"R",0,"R",3995351,"A",,"A",,-2
433420,"R",7637663,"R",0,"R",2562562,"R",0,"R",5190870,"R",0,"R",2446793,"R",7637663,"R",0,"R",0,"R",8646631,"R",0,"R",0,"R",8646631,"R",6084069,"R",2562562,"C",15360759,"R",19922733,"R",0,"C",-4561974,"R",-1317254,"C",5400194,"R",2925827,"R",2446793,"R",1242970,"R",41559,"R",101523,"R",101523,"R",0,"R",179327,"R",1565379,"R",0,"R",0,"R",0,"R",7289411,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",169427,"Z",0,"Z",0,"R",0,"R",7458838,"R",2614278,"R",1696267,"R",0,"R",0,"R",0,"R",0,"R",433107,"R",62207,"R",1033681,"R",669668,"R",5698743,"R",1498297,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",9779809,"R",3926439,"R",409376,"R",1205221,"R",190141,"R",63335,"R",3985297,"A",,"A",,-2
433970,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",189465,"R",14900,"R",8850,"R",8850,"Z",0,"Z",0,"R",213215,"Z",0,"Z",0,"Z",0,"R",1021689,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"A",,"A",,"R",0,"R",1021689,"R",1008254,"R",744503,"Z",0,"Z",0,"Z",0,"Z",0,"R",36978,"R",35274,"R",238459,"R",71619,"R",1564260,"R",221747,"A",,"A",,"Z",0,"A",,"A",,"R",0,"R",0,"R",2847951,"R",1073143,"R",172,"R",720168,"R",13012,"R",0,"R",1041456,"A",,"A",,-2
434140,"R",8579967,"Z",0,"R",332296,"Z",0,"R",1634954,"Z",0,"R",6945013,"R",8579967,"Z",0,"R",784189,"R",928725,"Z",0,"Z",0,"R",1712914,"R",1380618,"R",332296,"R",12303307,"R",9957666,"R",0,"R",2345641,"R",-1076852,"R",5676224,"R",0,"R",6945013,"R",2647552,"R",31958,"R",175823,"R",175823,"Z",0,"R",48100,"R",2903433,"Z",0,"Z",0,"Z",0,"R",9303916,"Z",0,"Z",0,"Z",0,"R",175823,"Z",0,"R",175823,"Z",0,"Z",0,"R",48100,"R",95958,"Z",0,"Z",0,"A",,"R",2679510,"R",12303307,"R",3785477,"R",2167122,"Z",0,"Z",0,"Z",0,"Z",0,"R",253535,"R",216712,"R",2117843,"R",1154551,"R",3752711,"R",681495,"Z",0,"Z",0,"R",48100,"A",,"A",,"R",0,"R",0,"R",9957666,"R",4219880,"R",1287131,"R",762944,"R",197268,"Z",0,"R",3490443,"A",,"A",,-2
434159,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",1062452,"R",37507,"Z",0,"Z",0,"Z",0,"Z",0,"R",1099959,"Z",0,"Z",0,"Z",0,"R",3129123,"R",1099959,"Z",0,"R",1099959,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"A",,"R",0,"R",4229082,"R",1355041,"R",835382,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"R",208603,"R",163733,"R",774466,"R",246565,"R",635444,"Z",0,"Z",0,"A",,"A",,"R",1320742,"R",0,"R",4294296,"R",1245680,"R",167722,"R",635444,"R",13998,"R",0,"R",2231452,"A",,"A",,-2
434274,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",231800,"R",0,"R",66500,"R",4000,"R",62500,"R",0,"R",298300,"R",62500,"R",0,"R",62500,"R",351250,"R",163200,"R",0,"R",163200,"R",56300,"R",0,"R",0,"R",56300,"R",0,"R",0,"R",0,"R",62300,"A",,"A",,"R",0,"R",633050,"R",300300,"R",299200,"R",3000,"R",2500,"R",32500,"R",28000,"R",10000,"R",7600,"R",6250,"R",4500,"R",31150,"R",20500,"A",,"A",,"R",10000,"A",,"A",,"R",0,"R",0,"R",393200,"R",362300,"R",17500,"R",7500,"R",0,"R",0,"R",5900,"A",,"A",,-2
434283,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",364500,"R",0,"R",14200,"R",0,"R",14200,"R",0,"R",378700,"R",0,"R",0,"R",0,"R",364500,"R",371350,"R",364200,"R",7150,"R",0,"R",0,"R",0,"R",0,"R",0,"R",2900,"R",0,"R",49500,"A",,"A",,"R",1250,"R",789500,"R",364500,"R",164200,"R",4900,"R",1700,"R",5800,"R",3000,"R",26900,"R",13000,"R",20220,"R",14000,"R",18000,"R",1000,"A",,"A",,"R",22000,"A",,"A",,"R",0,"R",0,"R",462320,"R",196900,"R",13500,"R",22000,"R",26500,"R",7900,"R",195520,"A",,"A",,-2
434292,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",5920,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",5920,"Z",0,"Z",0,"Z",0,"R",15500,"R",7894,"Z",0,"R",7894,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",5110,"A",,"A",,"R",6507,"R",35011,"R",2000,"R",250,"R",0,"R",0,"R",0,"R",0,"R",1000,"R",300,"R",145,"R",100,"R",3100,"R",250,"A",,"A",,"R",100,"A",,"A",,"R",7825,"R",0,"R",14170,"R",900,"Z",0,"R",9600,"R",361,"Z",0,"R",3309,"A",,"A",,-2
434308,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",1295547,"R",68941,"R",8000,"R",8000,"Z",0,"R",3113,"R",1375601,"Z",0,"Z",0,"Z",0,"R",5787800,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",50470,"R",308931,"A",,"A",,"R",2,"R",6147203,"R",1289682,"R",505575,"Z",0,"Z",0,"Z",0,"Z",0,"R",483417,"R",334982,"R",1830720,"R",789761,"R",3188690,"R",941028,"A",,"A",,"Z",0,"A",,"A",,"R",174387,"R",0,"R",6966896,"R",2571346,"R",386823,"R",765876,"R",120114,"Z",0,"R",3122737,"A",,"A",,-2
434344,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",671772,"R",11350,"R",0,"R",0,"R",0,"R",0,"R",683122,"R",0,"R",0,"R",0,"R",3842322,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",271933,"A",,"A",,"R",0,"R",4114255,"R",366469,"R",366469,"Z",0,"Z",0,"Z",0,"Z",0,"R",659510,"R",0,"R",1350707,"R",1226678,"R",1567562,"R",462269,"A",,"A",,"Z",0,"A",,"A",,"R",0,"R",0,"R",3944248,"R",2055416,"R",0,"R",487718,"R",124029,"R",0,"R",1277085,"A",,"A",,-2
434432,"R",294158,"R",0,"R",11524,"R",0,"R",157829,"R",0,"R",136329,"R",294158,"R",0,"R",0,"R",92762,"R",0,"R",0,"R",92762,"R",81238,"R",11524,"R",648992,"R",420596,"R",-226630,"R",1766,"R",0,"R",281513,"R",-146950,"R",136329,"R",77501,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",77501,"Z",0,"Z",0,"Z",0,"R",126379,"R",184885,"R",0,"R",184885,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",234680,"Z",0,"A",,"R",103048,"R",648992,"R",35878,"R",35878,"R",0,"R",0,"R",0,"R",0,"R",29885,"Z",0,"R",2127,"Z",0,"R",294580,"R",74589,"Z",0,"Z",0,"Z",0,"A",,"A",,"R",58126,"R",0,"R",420596,"R",110467,"Z",0,"R",63922,"R",0,"R",0,"R",246207,"A",,"A",,-2
434441,"R",952421,"Z",0,"R",499628,"Z",0,"R",202711,"Z",0,"R",749710,"R",952421,"R",0,"R",461809,"R",364041,"Z",0,"R",95380,"R",921230,"R",421602,"R",499628,"R",1720700,"R",1674179,"R",0,"R",46521,"Z",0,"R",767389,"R",-64200,"R",749710,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"R",1507768,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",212932,"Z",0,"Z",0,"R",0,"R",1720700,"R",234380,"R",234380,"R",37295,"R",37295,"Z",0,"Z",0,"R",1985,"R",1150,"R",3089,"R",3089,"R",358694,"R",336198,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1038736,"R",0,"R",1674179,"R",612112,"R",0,"R",45907,"R",57222,"R",3640,"R",955298,"R",0,"R",0, 3
434469,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",1522842,"R",19553,"R",0,"R",0,"R",0,"R",0,"R",1542395,"R",0,"R",0,"R",0,"R",2074861,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",13902,"R",1150,"A",,"A",,"R",178171,"R",2268084,"R",504883,"R",437639,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",93980,"R",93980,"R",987689,"R",694216,"A",,"A",,"R",0,"A",,"A",,"R",0,"R",0,"R",1586552,"R",1225835,"R",159815,"R",147658,"R",9300,"R",0,"R",43944,"A",,"A",,-2
434496,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",200538,"R",0,"R",0,"R",0,"R",0,"R",0,"R",200538,"R",0,"R",0,"R",0,"R",304096,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",98,"R",80205,"A",,"A",,"R",223477,"R",607876,"R",188112,"R",72521,"R",0,"R",0,"R",0,"R",0,"R",32612,"R",30000,"R",14612,"R",12000,"R",371444,"R",52244,"A",,"A",,"R",0,"A",,"A",,"R",0,"R",0,"R",606780,"R",166765,"R",46858,"R",141438,"R",28471,"R",9672,"R",213576,"A",,"A",,-2
434715,"R",21731000,"R",0,"R",19712000,"R",0,"R",27315000,"R",0,"R",-5584000,"R",21731000,"R",0,"R",28768000,"R",15591000,"R",0,"R",0,"R",44359000,"R",24647000,"R",19712000,"R",11511000,"R",20629000,"R",0,"R",-9118000,"R",-60640000,"R",64173000,"R",1000,"R",-5584000,"R",0,"R",0,"R",0,"R",0,"R",0,"R",5991000,"R",5991000,"R",5991000,"R",0,"R",5991000,"R",11454000,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",31000,"R",0,"R",0,"R",26000,"R",11511000,"R",5107000,"R",2580000,"R",0,"R",0,"R",0,"R",0,"R",3925000,"R",885000,"R",1849000,"R",381000,"R",2368000,"R",695000,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"R",7380000,"R",0,"R",20629000,"R",4541000,"R",673000,"R",1237000,"R",1601000,"R",2210000,"R",10367000,"R",-338499,"R",-440291, 3
434821,"R",9836353,"R",0,"R",1246772,"R",0,"R",14236309,"R",0,"R",-4399956,"R",9836353,"R",3327251,"R",0,"R",3127940,"Z",0,"Z",0,"R",6455191,"R",5208419,"R",1246772,"R",32816404,"R",26996412,"R",-6088447,"R",-268455,"Z",0,"R",-4131501,"R",0,"R",-4399956,"R",3657744,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",3657744,"Z",0,"Z",0,"Z",0,"R",10311619,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",102844,"Z",0,"A",,"R",24686,"R",10439149,"R",3793983,"R",2022687,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",213738,"R",159761,"R",1385829,"R",1035856,"Z",0,"Z",0,"Z",0,"A",,"A",,"R",2736954,"R",0,"R",8130504,"R",3218304,"R",489883,"R",1087333,"Z",0,"Z",0,"R",3334984,"R",152981,"R",684, 1
434830,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",1122404,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1122404,"R",0,"R",0,"R",0,"R",1122404,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",328674,"A",,"A",,"R",2477630,"R",3928708,"R",1039852,"R",401805,"R",0,"R",0,"R",0,"R",0,"R",816698,"R",526251,"R",49824,"R",41662,"R",1442599,"R",519855,"A",,"A",,"R",0,"A",,"A",,"R",0,"R",0,"R",3348973,"R",1489573,"R",291820,"R",162790,"R",75123,"R",451,"R",1329216,"A",,"A",,-2
434973,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",10659,"R",501,"R",0,"R",0,"R",0,"R",10508,"R",21668,"R",10508,"R",0,"R",10508,"R",31314,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",223,"R",0,"R",0,"R",0,"R",17389,"R",48926,"R",109115,"R",4830,"R",0,"R",0,"R",8,"R",8,"R",78825,"R",52348,"R",80364,"R",33966,"R",147311,"R",83357,"R",0,"R",0,"R",0,"R",0,"R",0,"R",5446,"R",0,"R",421069,"R",174509,"R",28488,"R",189658,"R",1146,"R",829,"R",26439,"A",,"A",,-2
436003,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",524719,"R",1333,"R",48197,"R",48197,"R",0,"R",35190,"R",609439,"R",0,"R",0,"R",0,"R",1726409,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"Z",0,"Z",0,"Z",0,"A",,"A",,"R",0,"R",1726409,"R",395622,"R",395622,"Z",0,"Z",0,"Z",0,"Z",0,"R",175000,"R",30000,"R",252640,"R",252640,"R",654084,"R",654084,"A",,"A",,"Z",0,"A",,"A",,"R",0,"R",0,"R",1477346,"R",1332346,"Z",0,"R",50000,"R",10899,"Z",0,"R",84101,"A",,"A",,-2
436030,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",804989,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",804989,"Z",0,"Z",0,"Z",0,"R",1347351,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",339324,"A",,"A",,"R",804989,"R",2491664,"R",1439762,"R",581864,"Z",0,"Z",0,"Z",0,"Z",0,"R",361871,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"A",,"Z",0,"A",,"A",,"R",52057,"R",0,"R",1853690,"R",581864,"R",66722,"R",226765,"R",52057,"Z",0,"R",926282,"A",,"A",,-2
436429,"R",25410463,"R",0,"R",5048373,"R",0,"R",9600392,"R",2011083,"R",15810071,"R",25410463,"R",5081890,"R",0,"R",10557060,"R",9118,"R",9040005,"R",24688073,"R",19639700,"R",5048373,"R",66165256,"R",58268652,"R",0,"R",7896604,"R",-2738643,"R",10652110,"R",0,"R",15810071,"R",11559358,"R",275945,"R",0,"R",0,"R",0,"R",1780168,"R",13615471,"R",0,"R",0,"R",0,"R",65530030,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",199651,"R",0,"R",0,"R",0,"R",435575,"R",66165256,"R",15938841,"R",9082474,"R",0,"R",0,"R",0,"R",0,"R",1436673,"R",1358781,"R",8750147,"R",7805787,"R",32142991,"R",4862298,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",58268652,"R",23109340,"R",1439051,"R",9898256,"R",1000958,"R",37752,"R",22783295,"R",0,"R",7534, 3
436553,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",1568147,"R",30952,"R",0,"R",0,"R",0,"R",281862,"R",1880961,"R",0,"R",0,"R",0,"R",1880961,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"A",,"R",0,"R",1880961,"R",387376,"R",387376,"R",0,"R",0,"R",0,"R",0,"R",206384,"R",206384,"R",103479,"R",18000,"R",461000,"R",150000,"A",,"A",,"R",0,"A",,"A",,"R",691176,"R",0,"R",1849415,"R",761760,"R",48051,"R",71469,"R",61806,"R",2199,"R",904130,"A",,"A",,-2
436599,"R",476049,"R",0,"R",12757,"R",6331,"R",391336,"R",0,"R",84713,"R",476049,"R",0,"R",0,"R",51991,"R",0,"R",0,"R",51991,"R",39234,"R",12757,"R",1720704,"R",1120028,"R",-37690,"R",562986,"R",0,"R",265572,"R",-743845,"R",84713,"R",230179,"R",10107,"Z",0,"Z",0,"Z",0,"R",3369,"R",243655,"Z",0,"Z",0,"Z",0,"R",1718968,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"Z",0,"Z",0,"Z",0,"A",,"R",1736,"R",1720704,"R",192833,"R",155143,"R",0,"R",0,"R",0,"R",0,"R",35000,"R",30000,"R",60000,"R",50000,"R",165000,"R",148000,"Z",0,"R",0,"R",1000,"A",,"A",,"R",666195,"R",74500,"R",1120028,"R",457643,"R",45512,"R",17871,"R",0,"R",0,"R",599002,"A",,"A",,-2
